x,y,variable_index,value
11,6,2,0.025393828954253114
12,6,0,0.9401474072466516
12,6,1,0.1509715963970078
12,6,2,0.02997913919332662
13,6,0,0.9316351020087342
13,6,1,0.15146338048323812
13,6,2,0.03544315887000396
14,6,0,0.9225252344685838
14,6,1,0.1526124012596266
14,6,2,0.05145478932582836
15,6,0,0.9279618519554856
15,6,1,0.17107843156826175
15,6,2,0.06201780328557741
16,6,0,0.9236414079472652
16,6,1,0.17939263776140835
16,6,2,0.07257086132456354
17,6,0,0.9275299166255995
17,6,1,0.18763312598498802
17,6,2,0.07669951479334686
18,6,0,0.9189232247731752
18,6,1,0.19305798269926894
18,6,2,0.08763883575602736
19,6,0,0.9287222397975852
19,6,1,0.17052284791094935
19,6,2,0.08627872072309214
20,6,0,0.9003983730876618
20,6,1,0.16856885620989398
20,6,2,0.09923499503706146
21,6,0,0.9251942913278289
21,6,1,0.16144706723644286
21,6,2,0.10363064190199515
22,6,0,0.9204694405015946
22,6,1,0.15237918769057254
22,6,2,0.0969882474009288
23,6,0,0.9205901229518867
23,6,1,0.1383379879725016
23,6,2,0.10051503291443015
24,6,0,0.9278474086463191
24,6,1,0.12904436612023898
24,6,2,0.11816461609307975
25,6,0,0.9351046943407726
25,6,1,0.11975074426797075
25,6,2,0.13581419927175303
26,6,0,0.9345895143637598
26,6,1,0.12061679218200136
26,6,2,0.1408256051995269
27,6,0,0.9306927249538056
27,6,1,0.11686799222492193
27,6,2,0.14614190246938777
28,6,0,0.9374209710212982
28,6,1,0.12087509252408699
28,6,2,0.1521526854367868
29,6,0,0.949928786196757
29,6,1,0.11057891805076608
29,6,2,0.18158313845252927
30,6,0,0.9607324133860317
30,6,1,0.11903900485577977
30,6,2,0.1902058284603383
31,6,0,0.9431682714879622
31,6,1,0.12303022470639588
31,6,2,0.19115783975000908
32,6,0,0.921521105315914
32,6,1,0.13596118231544005
32,6,2,0.1854946541398424
33,6,0,0.9215211053159091
33,6,1,0.1359611823154507
33,6,2,0.18549465413983451
34,6,0,0.9189980515165325
34,6,1,0.1482214011416431
34,6,2,0.18747751048910757
35,6,0,0.9164749977171557
35,6,1,0.16048161996783547
35,6,2,0.18946036683838063
36,6,0,0.9119784692278041
36,6,1,0.15933596438548245
36,6,2,0.185037049884694
37,6,0,0.9074819407384523
37,6,1,0.15819030880312945
37,6,2,0.18061373293100735
38,6,0,0.9074819407384523
38,6,1,0.15819030880312945
38,6,2,0.18061373293100735
39,6,0,0.12853147309573557
39,6,1,0.1527878813220917
39,6,2,0.8186084917663179
40,6,0,0.1285314730957475
40,6,1,0.15278788132207083
40,6,2,0.81860849176631
41,6,0,0.13855874892456913
41,6,1,0.13529218606981128
41,6,2,0.8120266336126438
42,6,0,0.11621325483135078
42,6,1,0.15050329935587528
42,6,2,0.802907143104871
43,6,0,0.099346313273459
43,6,1,0.13685493652480007
43,6,2,0.8255023043848496
44,6,0,0.09934631327343889
44,6,1,0.1368549365247838
44,6,2,0.8255023043848767
45,6,0,0.0973999440271478
45,6,1,0.1375057618070998
45,6,2,0.8122175661983323
46,6,0,0.08164639497889654
46,6,1,0.13294168450957045
46,6,2,0.8071289908631084
47,6,0,0.0745985145807104
47,6,1,0.12327848862002154
47,6,2,0.8123459657457796
48,6,0,0.05979691688753083
48,6,1,0.10805222793100018
48,6,2,0.8180032492951924
49,6,0,0.0442894822975058
49,6,1,0.09692609833202953
49,6,2,0.8188838666286536
0,7,0,0.9320405946434773
0,7,1,0.017587878066548046
0,7,2,0.029466304174682524
1,7,0,0.9320405946434384
1,7,1,0.017587878066585877
1,7,2,0.029466304174668365
2,7,0,0.9242314222680084
2,7,1,0.03865969057690666
2,7,2,0.023096254995143044
3,7,0,0.9343435403609441
3,7,1,0.052324999037090314
3,7,2,0.002162138473848696
4,7,0,0.925098108613807
4,7,1,0.053601897816349185
4,7,2,0.02604644889850031
5,7,0,0.9246721460072574
5,7,1,0.06133353858746744
5,7,2,0.042944290831757576
6,7,0,0.919851790300045
6,7,1,0.07314576549873383
6,7,2,0.04272969047262473
7,7,0,0.9190615404527022
7,7,1,0.09645867366246104
7,7,2,0.028890447936169763
8,7,0,0.9139531089842089
8,7,1,0.09772704421145822
8,7,2,0.015589305983436842
9,7,0,0.9139531089842332
9,7,1,0.09772704421152359
9,7,2,0.015589305983487818
10,7,0,0.9326105200630843
10,7,1,0.12913073492234903
10,7,2,0.023865392207881624
11,7,0,0.9450453423467193
11,7,1,0.14168347043229557
11,7,2,0.008121290630953749
12,7,0,0.9361051821213988
12,7,1,0.14820341046625707
12,7,2,0.026335869456963847
13,7,0,0.9231227967708474
13,7,1,0.15195516456947983
13,7,2,0.0409071785466294
14,7,0,0.9128561091888039
14,7,1,0.14594541577435113
14,7,2,0.05387663879201683
15,7,0,0.9156449342876626
15,7,1,0.1625081574162045
15,7,2,0.04410919701447789
16,7,0,0.9140515531442615
16,7,1,0.18377583671437328
16,7,2,0.056906903020140405
17,7,0,0.9085509309007244
17,7,1,0.1919095117338791
17,7,2,0.054743412849354335
18,7,0,0.9155365889644492
18,7,1,0.182080980945266
18,7,2,0.08655689353661636
19,7,0,0.9121499531557314
19,7,1,0.1711039791912513
19,7,2,0.08547495131724328
20,7,0,0.9003983730875473
20,7,1,0.16856885620991388
20,7,2,0.0992349950370808
21,7,0,0.9003983730875672
21,7,1,0.16856885620984838
21,7,2,0.0992349950370492
22,7,0,0.9091787817953265
22,7,1,0.13863094550881364
22,7,2,0.09009033100678245
23,7,0,0.9100675593748377
23,7,1,0.1336971953736741
23,7,2,0.09829553500001308
24,7,0,0.903676164590156
24,7,1,0.12063610387311852
24,7,2,0.09698480941226091
25,7,0,0.9146785844431728
25,7,1,0.11258936765336583
25,7,2,0.12645803882530926
26,7,0,0.8985834104106089
26,7,1,0.10742289232159222
26,7,2,0.12816304225167746
27,7,0,0.915020546148305
27,7,1,0.11173590220742843
27,7,2,0.14359022541606412
28,7,0,0.939125159007405
28,7,1,0.10211883124575727
28,7,2,0.1729604484446646
29,7,0,0.9391251590074626
29,7,1,0.10211883124573434
29,7,2,0.17296044844473463
30,7,0,0.9418205673277844
30,7,1,0.11605976021951334
30,7,2,0.18509204264825027
31,7,0,0.9256041295898585
31,7,1,0.12702144455702588
31,7,2,0.1921098510396778
32,7,0,0.9256041295898231
32,7,1,0.12702144455701952
32,7,2,0.192109851039679
33,7,0,0.9108689255021887
33,7,1,0.12436305131732903
33,7,2,0.1926288817601587
34,7,0,0.912737616240511
34,7,1,0.13640257420083118
34,7,2,0.19157271011956603
35,7,0,0.9164749977171557
35,7,1,0.16048161996783547
35,7,2,0.18946036683838063
36,7,0,0.9119784692278041
36,7,1,0.15933596438548245
36,7,2,0.185037049884694
37,7,0,0.9074819407384523
37,7,1,0.15819030880312945
37,7,2,0.18061373293100735
38,7,0,0.9074819407384523
38,7,1,0.15819030880312945
38,7,2,0.18061373293100738
39,7,0,0.12853147309573557
39,7,1,0.1527878813220917
39,7,2,0.8186084917663179
40,7,0,0.12853147309573557
40,7,1,0.1527878813220917
40,7,2,0.8186084917663179
41,7,0,0.12237236396352986
41,7,1,0.15164559033899258
41,7,2,0.810757817435589
42,7,0,0.11621325483132416
42,7,1,0.15050329935589343
42,7,2,0.8029071431048601
43,7,0,0.116213254831279
43,7,1,0.15050329935588458
43,7,2,0.8029071431049143
44,7,0,0.09433567244773343
44,7,1,0.14706423446793943
44,7,2,0.8200493558908183
45,7,0,0.08844421799530638
45,7,1,0.147600927802321
45,7,2,0.8090042977080445
46,7,0,0.07949868608722876
46,7,1,0.14830988086993663
46,7,2,0.8060186569512369
47,7,0,0.07073448229334588
47,7,1,0.13702533438022266
47,7,2,0.817066538659284
48,7,0,0.06197027849947439
48,7,1,0.12574078789048623
48,7,2,0.828114420367316
49,7,0,0.06224690654018919
49,7,1,0.11987382365998028
49,7,2,0.839943318111178
0,8,0,0.9238845687911876
0,8,1,0.011848221698069806
0,8,2,0.039325460461697326
1,8,0,0.9195809559863053
1,8,1,0.02052375017489842
1,8,2,0.040760186417677625
2,8,0,0.9152773431814216
2,8,1,0.029199278651730956
2,8,2,0.04219491237367358
3,8,0,0.9209353603904097
3,8,1,0.03709130481045203
3,8,2,0.04054719865205594
4,8,0,0.9162786394732116
4,8,1,0.04714715582447202
4,8,2,0.033032917389902175
5,8,0,0.9112954189548976
5,8,1,0.06578744550978588
5,8,2,0.041462521971360515
6,8,0,0.9150314345928388
6,8,1,0.0849579924099549
6,8,2,0.04251509011351054
7,8,0,0.9123844836289337
7,8,1,0.10238912835585234
7,8,2,0.03909533610269218
8,8,0,0.909606527627788
8,8,1,0.1023139408920651
8,8,2,0.026052183489577697
9,8,0,0.9096065276277924
9,8,1,0.10231394089209986
9,8,2,0.026052183489567143
10,8,0,0.9133163903611247
10,8,1,0.13709321914605277
10,8,2,0.019354687869971545
11,8,0,0.9176198034274669
11,8,1,0.13811909636886335
11,8,2,0.011040522236477713
12,8,0,0.9166416005342392
12,8,1,0.14462486600649754
12,8,2,0.011306111501560762
13,8,0,0.9155772717078156
13,8,1,0.15307343582892896
13,8,2,0.03392378939610923
14,8,0,0.9156449342876646
14,8,1,0.1625081574161679
14,8,2,0.044109197014450485
15,8,0,0.9184337593865254
15,8,1,0.17907089905800716
15,8,2,0.03434175523690843
16,8,0,0.9044616983412587
16,8,1,0.18815903566733413
16,8,2,0.04124294471574674
17,8,0,0.9085509309006987
17,8,1,0.19190951173389714
17,8,2,0.05474341284930995
18,8,0,0.9085509309006695
18,8,1,0.19190951173381468
18,8,2,0.054743412849366214
19,8,0,0.8999859902511729
19,8,1,0.16773134031107403
19,8,2,0.07987509133155499
20,8,0,0.900398373087534
20,8,1,0.1685688562098812
20,8,2,0.09923499503700592
21,8,0,0.8936157245598806
21,8,1,0.13634565644587596
21,8,2,0.07508202109564312
22,8,0,0.896999345509542
22,8,1,0.12981645346220205
22,8,2,0.07498721061939628
23,8,0,0.9021381863491643
23,8,1,0.13237494879683512
23,8,2,0.0873579948162637
24,8,0,0.8972847698054297
24,8,1,0.10757501237254699
24,8,2,0.09567408382444571
25,8,0,0.8942524745456131
25,8,1,0.10542799103877305
25,8,2,0.11710187837890024
26,8,0,0.8985834104105314
26,8,1,0.1074228923215696
26,8,2,0.12816304225164474
27,8,0,0.8993483673428242
27,8,1,0.10660381218994011
27,8,2,0.14103854836275886
28,8,0,0.8993483673428689
28,8,1,0.10660381218997161
28,8,2,0.14103854836282215
29,8,0,0.9181174248364975
29,8,1,0.11982083378476861
29,8,2,0.16758233406302028
30,8,0,0.9110451185205606
30,8,1,0.11800982946001311
30,8,2,0.1779969449927086
31,8,0,0.903972812204613
31,8,1,0.11619882513524918
31,8,2,0.18841155592239617
32,8,0,0.8932377902218406
32,8,1,0.10741561758260955
32,8,2,0.19341967850307978
33,8,0,0.900216745688468
33,8,1,0.11276492031920732
33,8,2,0.19976310938048292
34,8,0,0.9002167456884367
34,8,1,0.11276492031921102
34,8,2,0.19976310938048242
35,8,0,0.8738980995967822
35,8,1,0.11587234700279181
35,8,2,0.1993485432681018
36,8,0,0.8738980995967822
36,8,1,0.11587234700279181
36,8,2,0.1993485432681018
37,8,0,0.17433650936510126
37,8,1,0.17825692505244822
37,8,2,0.8097744030066352
38,8,0,0.17433650936510126
38,8,1,0.1782569250524482
38,8,2,0.8097744030066351
39,8,0,0.15225771452738704
39,8,1,0.16999336046030514
39,8,2,0.8156181272155643
40,8,0,0.14121831710852992
40,8,1,0.1658615781642336
40,8,2,0.8185399893200286
41,8,0,0.13288329634946133
41,8,1,0.16074215189478688
41,8,2,0.8133290405816391
42,8,0,0.11621325483132415
42,8,1,0.15050329935589343
42,8,2,0.8029071431048601
43,8,0,0.09521648607448004
43,8,1,0.1567368390767061
43,8,2,0.8256414655795067
44,8,0,0.09521648607445501
44,8,1,0.15673683907671354
44,8,2,0.8256414655795339
45,8,0,0.08503010342495057
45,8,1,0.1521432268894187
45,8,2,0.8163120539123169
46,8,0,0.0714296062050969
46,8,1,0.15209191378922618
46,8,2,0.8142903984493849
47,8,0,0.06594434200490226
47,8,1,0.1464273392321297
47,8,2,0.8234212625231365
48,8,0,0.06045907780471374
48,8,1,0.14076276467504564
48,8,2,0.8325521265969033
49,8,0,0.061352992172445796
49,8,1,0.13031829416752486
49,8,2,0.8362477223540282
0,9,0,0.9096065281323225
0,9,1,0.016878370439194646
0,9,2,0.025798589162018538
1,9,0,0.9063375384942979
1,9,1,0.024006806434562794
1,9,2,0.024387402198386567
2,9,0,0.9187474956270707
2,9,1,0.030768918500287578
2,9,2,0.05202203401213753
3,9,0,0.9222176480727291
3,9,1,0.032338558348843985
3,9,2,0.0618491556506188
4,9,0,0.9202379785395447
4,9,1,0.03727475750741158
4,9,2,0.05224374289703886
5,9,0,0.9052547248256819
5,9,1,0.0686273457826463
5,9,2,0.04252964145675963
6,9,0,0.9082399363159895
6,9,1,0.08681323641336498
6,9,2,0.0513027825268019
7,9,0,0.9123844836289214
7,9,1,0.10238912835582657
7,9,2,0.03909533610275004
8,9,0,0.9114147757308191
8,9,1,0.1071639786243316
8,9,2,0.05115406567991792
9,9,0,0.9064701441363137
9,9,1,0.129782696169352
9,9,2,0.03771874829986561
10,9,0,0.9090129772947476
10,9,1,0.13606734192323042
10,9,2,0.027668853503487092
11,9,0,0.9110909497892127
11,9,1,0.14237776800753318
11,9,2,0.012377467231487428
12,9,0,0.9156633976409866
12,9,1,0.15113063564411777
12,9,2,0.011571700766592398
13,9,0,0.9080317466447869
13,9,1,0.15419170708838892
13,9,2,0.026940400245591925
14,9,0,0.9080317466447859
14,9,1,0.154191707088435
14,9,2,0.026940400245615767
15,9,0,0.9076348661292709
15,9,1,0.1735157596050182
15,9,2,0.03694048323569099
16,9,0,0.9028990622331908
16,9,1,0.17964149011031066
16,9,2,0.0464626131355158
17,9,0,0.9013364261251176
17,9,1,0.1711239445532976
17,9,2,0.05168228155529158
18,9,0,0.8945792267358729
18,9,1,0.16774132299211295
18,9,2,0.0629787564505559
19,9,0,0.8878220273466142
19,9,1,0.1643587014308958
19,9,2,0.07427523134584361
20,9,0,0.8890270654784077
20,9,1,0.153616780430204
20,9,2,0.07472603145886433
21,9,0,0.8902321036102113
21,9,1,0.1428748594295115
21,9,2,0.07517683157186117
22,9,0,0.8936157245598739
22,9,1,0.13634565644586505
22,9,2,0.07508202109564777
23,9,0,0.9021381863491523
23,9,1,0.1323749487968025
23,9,2,0.08735799481625886
24,9,0,0.892445026415723
24,9,1,0.11470231176818475
24,9,2,0.10776258837540083
25,9,0,0.8876052830260244
25,9,1,0.12182961116382202
25,9,2,0.11985109292635104
26,9,0,0.8930943467182522
26,9,1,0.11462625174269848
26,9,2,0.12400706758901668
27,9,0,0.8804650260773412
27,9,1,0.12540739608183066
27,9,2,0.14373287767012907
28,9,0,0.8971096906654925
28,9,1,0.137522836323774
28,9,2,0.16220421968126186
29,9,0,0.8971096906655324
29,9,1,0.13752283632380288
29,9,2,0.16220421968130594
30,9,0,0.887556970034071
30,9,1,0.12408853764797415
30,9,2,0.17663423594457586
31,9,0,0.8823414948193884
31,9,1,0.1053762057134893
31,9,2,0.1847132608051161
32,9,0,0.8862588347551875
32,9,1,0.10206631484599082
32,9,2,0.18707624762568864
33,9,0,0.8932377902218278
33,9,1,0.10741561758259908
33,9,2,0.19341967850308578
34,9,0,0.8738980995968134
34,9,1,0.1158723470027881
34,9,2,0.19934854326810228
35,9,0,0.8738980995967822
35,9,1,0.11587234700279181
35,9,2,0.1993485432681018
36,9,0,0.8738980995967822
36,9,1,0.11587234700279181
36,9,2,0.1993485432681018
37,9,0,0.17433650936510126
37,9,1,0.1782569250524482
37,9,2,0.8097744030066351
38,9,0,0.17433650936510126
38,9,1,0.1782569250524482
38,9,2,0.8097744030066352
39,9,0,0.16412083524321275
39,9,1,0.17859610002941184
39,9,2,0.8141229449401873
40,9,0,0.15390516112132424
40,9,1,0.1789352750063755
40,9,2,0.8184714868737395
41,9,0,0.15390516112130187
41,9,1,0.17893527500639783
41,9,2,0.8184714868737407
42,9,0,0.13514340210872866
42,9,1,0.19768508633139315
42,9,2,0.8194586691768828
43,9,0,0.11517994409159184
43,9,1,0.17721096270405334
43,9,2,0.8225500673782085
44,9,0,0.09521648607443575
44,9,1,0.1567368390767587
44,9,2,0.8256414655795292
45,9,0,0.0790631984175938
45,9,1,0.19461122419362345
45,9,2,0.8217053363457927
46,9,0,0.07142960620504633
46,9,1,0.15209191378930242
46,9,2,0.8142903984493944
47,9,0,0.048018511580009686
47,9,1,0.1601506770886164
47,9,2,0.8176639687883595
48,9,0,0.05123890038307393
48,9,1,0.15482694528932173
48,9,2,0.8237000857933469
49,9,0,0.03294092126326913
49,9,1,0.1474410060196109
49,9,2,0.8236167080426746
0,10,0,0.909383438721789
0,10,1,0.013305943009968613
0,10,2,0.016285234754899715
1,10,0,0.9030685488562066
1,10,1,0.03113524242996031
1,10,2,0.02297621523468618
2,10,0,0.9030685488562318
2,10,1,0.031135242429977984
2,10,2,0.022976215234787028
3,10,0,0.9140223791750437
3,10,1,0.038145348011147856
3,10,2,0.052138990235379386
4,10,0,0.8987879994880492
4,10,1,0.06764664381312031
4,10,2,0.04961983174566467
5,10,0,0.8992140306964458
5,10,1,0.07146724605548897
5,10,2,0.04359676094214915
6,10,0,0.9014484380391428
6,10,1,0.08866848041679985
6,10,2,0.060090474940128716
7,10,0,0.9021538953937313
7,10,1,0.10197571221364288
7,10,2,0.07300658926263161
8,10,0,0.9132230238338581
8,10,1,0.11201401635658433
8,10,2,0.07625594787027656
9,10,0,0.9039273109778678
9,10,1,0.12349805041552755
9,10,2,0.04776864309621209
10,10,0,0.9064701441363104
10,10,1,0.12978269616938648
10,10,2,0.03771874829983448
11,10,0,0.911090949789199
11,10,1,0.14237776800754226
11,10,2,0.012377467231513431
12,10,0,0.9064698219691147
12,10,1,0.1493408460669836
12,10,2,0.015637540129584876
13,10,0,0.900434388679745
13,10,1,0.15527876405040691
13,10,2,0.02917106770476354
14,10,0,0.8968359728720289
14,10,1,0.16796062015198157
14,10,2,0.0395392112344437
15,10,0,0.8968359728720204
15,10,1,0.16796062015201182
15,10,2,0.03953921123446842
16,10,0,0.8929402173962434
16,10,1,0.17375206781082195
16,10,2,0.04538053578523797
17,10,0,0.8925209219617041
17,10,1,0.1708234888882639
17,10,2,0.051583596697715665
18,10,0,0.8925209219616974
18,10,1,0.1708234888882849
18,10,2,0.05158359669778613
19,10,0,0.8853600469972357
19,10,1,0.17949764625319273
19,10,2,0.0810913916657015
20,10,0,0.8804564733034349
20,10,1,0.154196760618622
20,10,2,0.0947565014377345
21,10,0,0.8804564733034089
21,10,1,0.15419676061855933
21,10,2,0.09475650143777448
22,10,0,0.880190947692997
22,10,1,0.14995519630846987
22,10,2,0.10167760713776883
23,10,0,0.8636953721904529
23,10,1,0.13850254771220336
23,10,2,0.11563082813471227
24,10,0,0.8741082126792433
24,10,1,0.10670958346808339
24,10,2,0.12295577727556803
25,10,0,0.8741082126792548
25,10,1,0.10670958346801285
25,10,2,0.12295577727558127
26,10,0,0.8678449487455536
26,10,1,0.12546028172087176
26,10,2,0.13469149212653334
27,10,0,0.8615816848118367
27,10,1,0.1442109799737427
27,10,2,0.14642720697751785
28,10,0,0.865834991365224
28,10,1,0.14631557871911544
28,10,2,0.15206442118654978
29,10,0,0.8851142799606222
29,10,1,0.13997111424539804
29,10,2,0.17005216322890396
30,10,0,0.8832197246172919
30,10,1,0.12936657090663026
30,10,2,0.1829852273473056
31,10,0,0.8772206158403071
31,10,1,0.1198579274115211
31,10,2,0.18300590027698888
32,10,0,0.8862588347551332
32,10,1,0.1020663148460336
32,10,2,0.18707624762568417
33,10,0,0.8648232706578806
33,10,1,0.11188490449079003
33,10,2,0.19147406265230132
34,10,0,0.867134440690316
34,10,1,0.11235305404326064
34,10,2,0.1968945535733198
35,10,0,0.8682900257065465
35,10,1,0.11258712881949008
35,10,2,0.1996047990338264
36,10,0,0.6417191330773586
36,10,1,0.11823056424483767
36,10,2,0.4008289067330976
37,10,0,0.18857734781896596
37,10,1,0.12951743509559094
37,10,2,0.8032771221316476
38,10,0,0.17433650936511821
38,10,1,0.17825692505239008
38,10,2,0.8097744030066273
39,10,0,0.16412083524321275
39,10,1,0.17859610002941184
39,10,2,0.8141229449401874
40,10,0,0.15390516112132424
40,10,1,0.1789352750063755
40,10,2,0.8184714868737396
41,10,0,0.13514340210875103
41,10,1,0.1976850863313708
41,10,2,0.8194586691768816
42,10,0,0.13514340210872866
42,10,1,0.19768508633139315
42,10,2,0.8194586691768829
43,10,0,0.13514340210867884
43,10,1,0.19768508633139537
43,10,2,0.8194586691769054
44,10,0,0.08620917079243443
44,10,1,0.19707002179758093
44,10,2,0.829998272877022
45,10,0,0.07906319841758364
45,10,1,0.19461122419371932
45,10,2,0.821705336345797
46,10,0,0.05547278253131148
46,10,1,0.17868146612463007
46,10,2,0.8180935643143212
47,10,0,0.04640831717845844
47,10,1,0.1628125429882807
47,10,2,0.8146459102858629
48,10,0,0.04425037089692694
48,10,1,0.1592149091708244
48,10,2,0.8109462023418468
49,10,0,0.014642942143418037
49,10,1,0.140055066749894
49,10,2,0.8235333302920067
0,11,0,0.8901019650037043
0,11,1,0.004143005499238217
0,11,2,0.013551159890219102
1,11,0,0.8914601182189701
1,11,1,0.024934860197660093
1,11,2,0.02007562230877076
2,11,0,0.8872028707139924
2,11,1,0.03521004443651863
2,11,2,0.027641981049098017
3,11,0,0.8976318413796914
3,11,1,0.049758927335724984
3,11,2,0.03271865940489638
4,11,0,0.8983619682795982
4,11,1,0.06382604157085718
4,11,2,0.055642902549171175
5,11,0,0.8946173281993517
5,11,1,0.07038417047157894
5,11,2,0.055928090034791995
6,11,0,0.8966193311736519
6,11,1,0.09695656014215286
6,11,2,0.07138190995879609
7,11,0,0.8917902243081932
7,11,1,0.10524463986754445
7,11,2,0.08267334497748952
8,11,0,0.9025066240709945
8,11,1,0.10862932811209211
8,11,2,0.0794646464238537
9,11,0,0.8888562613882267
9,11,1,0.13061662400367385
9,11,2,0.05452219450842076
10,11,0,0.8812727513392313
10,11,1,0.12982100337523708
10,11,2,0.039731219262454334
11,11,0,0.8972762462972329
11,11,1,0.14755105648982247
11,11,2,0.019703379492572844
12,11,0,0.897276246297252
12,11,1,0.14755105648984362
12,11,2,0.019703379492548967
13,11,0,0.8928370307146887
13,11,1,0.15636582101243912
13,11,2,0.03140173516396743
14,11,0,0.8885034450438122
14,11,1,0.1649093126483187
14,11,2,0.023145173087639397
15,11,0,0.8859641458757385
15,11,1,0.18171963743787314
15,11,2,0.03766722672489091
16,11,0,0.8894637573549957
16,11,1,0.18247209439219322
